fold,split,source,material_id
3,test,nebDFT2k:mp-774919_0_10_0_0_0,mp-774919
3,test,nebDFT2k:mp-775203_0_7_0_0_0,mp-775203
3,test,nebDFT2k:mp-775203_1_0_0_1_0,mp-775203
3,test,nebDFT2k:mp-775215_0_1_1_0_1,mp-775215
3,test,nebDFT2k:mp-776279_1_0_0_0_1,mp-776279
3,test,nebDFT2k:mp-776578_0_2_1_0_0,mp-776578
3,test,nebDFT2k:mp-776654_1_4_1_1_0,mp-776654
3,test,nebDFT2k:mp-777270_9_2_0_1_0,mp-777270
3,test,nebDFT2k:mp-778109_1_10_1_0_1,mp-778109
3,test,nebDFT2k:mp-778397_1_3_0_0_0,mp-778397
3,test,nebDFT2k:mp-778397_0_6_0_0_0,mp-778397
3,test,nebDFT2k:mp-778397_0_3_0_0_0,mp-778397
3,test,nebDFT2k:mp-778397_0_2_0_0_0,mp-778397
3,test,nebDFT2k:mp-778397_6_0_1_0_0,mp-778397
3,test,nebDFT2k:mp-778397_6_7_0_0_0,mp-778397
3,test,nebDFT2k:mp-778397_2_6_0_0_0,mp-778397
3,test,nebDFT2k:mp-778878_7_8_0_0_0,mp-778878
3,test,nebDFT2k:mp-778878_8_11_0_0_0,mp-778878
3,test,nebDFT2k:mp-778878_12_8_1_0_0,mp-778878
3,test,nebDFT2k:mp-778878_4_18_1_-1_0,mp-778878
3,test,nebDFT2k:mp-778878_8_15_0_0_0,mp-778878
3,test,nebDFT2k:mp-778878_6_16_0_0_0,mp-778878
3,test,nebDFT2k:mp-778878_12_11_1_1_0,mp-778878
3,test,nebDFT2k:mp-780717_0_4_0_0_0,mp-780717
3,test,nebDFT2k:mp-780717_5_7_0_1_0,mp-780717
3,test,nebDFT2k:mp-780717_3_7_0_0_0,mp-780717
3,test,nebDFT2k:mp-780717_2_3_0_0_0,mp-780717
3,test,nebDFT2k:mp-780717_6_2_1_0_0,mp-780717
3,test,nebDFT2k:mp-780717_1_3_0_1_0,mp-780717
3,test,nebDFT2k:mp-780717_2_6_0_0_0,mp-780717
3,test,nebDFT2k:mp-849226_0_3_0_0_1,mp-849226
3,test,nebDFT2k:mp-849226_1_2_0_0_1,mp-849226
3,test,nebDFT2k:mp-850928_3_3_1_0_0,mp-850928
3,test,nebDFT2k:mp-850928_0_1_0_0_1,mp-850928
3,test,nebDFT2k:mp-11189_3_7_0_1_0,mp-11189
3,test,nebDFT2k:mp-11189_0_7_0_0_0,mp-11189
3,test,nebDFT2k:mp-11189_0_6_1_0_0,mp-11189
3,test,nebDFT2k:mp-1147686_7_17_0_0_0,mp-1147686
3,test,nebDFT2k:mp-1147686_14_10_1_0_0,mp-1147686
3,test,nebDFT2k:mp-1306670_0_2_0_0_0,mp-1306670
3,test,nebDFT2k:mp-23361_1_3_0_0_1,mp-23361
3,test,nebDFT2k:mp-557229_0_5_0_0_1,mp-557229
3,test,nebDFT2k:mp-557229_4_2_0_1_0,mp-557229
3,test,nebDFT2k:mp-561474_26_27_0_1_0,mp-561474
3,test,nebDFT2k:mp-561474_24_31_0_0_0,mp-561474
3,test,nebDFT2k:mp-6765_1_8_0_0_0,mp-6765
3,test,nebDFT2k:mp-6765_0_5_0_0_0,mp-6765
3,test,nebDFT2k:mp-6765_1_4_0_0_0,mp-6765
3,test,nebDFT2k:mp-6765_4_8_0_0_0,mp-6765
3,test,nebDFT2k:mp-6765_8_11_0_0_0,mp-6765
3,test,nebDFT2k:mp-6765_1_5_0_1_0,mp-6765
3,test,nebDFT2k:mp-753224_2_1_1_1_0,mp-753224
3,test,nebDFT2k:mp-754209_2_3_1_0_0,mp-754209
3,test,nebDFT2k:mp-757038_1_2_0_0_0,mp-757038
3,test,nebDFT2k:mp-759846_2_4_1_1_0,mp-759846
3,test,nebDFT2k:mp-761259_6_7_0_0_1,mp-761259
3,test,nebDFT2k:mp-763317_0_1_0_0_0,mp-763317
3,test,nebDFT2k:mp-766537_2_1_0_0_1,mp-766537
3,test,nebDFT2k:mp-766537_4_11_0_1_0,mp-766537
3,test,nebDFT2k:mp-766537_6_7_1_0_0,mp-766537
3,test,nebDFT2k:mp-766537_8_9_0_0_0,mp-766537
3,test,nebDFT2k:mp-766537_1_9_0_1_0,mp-766537
3,test,nebDFT2k:mp-766537_2_3_0_0_0,mp-766537
3,test,nebDFT2k:mp-766537_1_10_0_1_-1,mp-766537
3,test,nebDFT2k:mp-766537_0_4_0_0_0,mp-766537
3,test,nebDFT2k:mp-768485_1_6_0_0_0,mp-768485
3,test,nebDFT2k:mp-768485_0_2_0_0_1,mp-768485
3,test,nebDFT2k:mp-769725_0_1_0_0_0,mp-769725
3,test,nebDFT2k:mp-769725_2_3_0_1_0,mp-769725
3,test,nebDFT2k:mp-769725_1_0_1_1_0,mp-769725
3,test,nebDFT2k:mp-770507_2_3_0_1_0,mp-770507
3,test,nebDFT2k:mp-770693_2_3_0_0_0,mp-770693
3,test,nebDFT2k:mp-772939_3_5_1_0_0,mp-772939
3,test,nebDFT2k:mp-775771_3_2_1_0_0,mp-775771
3,test,nebDFT2k:mp-775771_0_2_0_1_0,mp-775771
3,test,nebDFT2k:mp-775771_1_0_1_1_0,mp-775771
3,test,nebDFT2k:mp-775771_0_1_0_0_0,mp-775771
3,test,nebDFT2k:mp-775771_0_2_0_0_0,mp-775771
3,test,nebDFT2k:mp-775771_1_0_1_0_0,mp-775771
3,test,nebDFT2k:mp-775950_4_8_0_0_0,mp-775950
3,test,nebDFT2k:mp-775950_4_8_1_0_0,mp-775950
3,test,nebDFT2k:mp-775950_4_10_0_0_0,mp-775950
3,test,nebDFT2k:mp-775950_2_6_0_0_0,mp-775950
3,test,nebDFT2k:mp-775950_0_10_0_0_0,mp-775950
3,test,nebDFT2k:mp-775950_4_24_0_1_0,mp-775950
3,test,nebDFT2k:mp-775950_2_4_0_0_0,mp-775950
3,test,nebDFT2k:mp-776036_0_3_0_0_0,mp-776036
3,test,nebDFT2k:mp-776390_0_1_1_1_0,mp-776390
3,test,nebDFT2k:mp-776390_0_1_0_1_0,mp-776390
3,test,nebDFT2k:mp-776390_0_1_0_0_0,mp-776390
3,test,nebDFT2k:mp-780190_2_4_0_0_0,mp-780190
3,test,nebDFT2k:mp-831264_6_3_0_0_1,mp-831264
3,test,nebDFT2k:mp-1020057_2_0_0_1_0,mp-1020057
3,test,nebDFT2k:mp-766433_5_6_0_0_0,mp-766433
3,test,nebDFT2k:mp-766433_5_6_1_0_0,mp-766433
3,test,nebDFT2k:mp-766433_3_5_0_0_0,mp-766433
3,test,nebDFT2k:mp-1177804_0_1_0_0_1,mp-1177804
3,test,nebDFT2k:mp-1177804_0_2_0_0_1,mp-1177804
3,test,nebDFT2k:mp-1222510_2_2_0_1_0,mp-1222510
3,test,nebDFT2k:mp-1277613_3_1_1_-1_0,mp-1277613
3,test,nebDFT2k:mp-1277613_2_0_0_0_1,mp-1277613
3,test,nebDFT2k:mp-1282761_2_1_1_1_0,mp-1282761
3,test,nebDFT2k:mp-1282761_3_0_0_0_1,mp-1282761
3,test,nebDFT2k:mp-1284600_2_7_0_0_0,mp-1284600
3,test,nebDFT2k:mp-1295192_1_1_1_0_0,mp-1295192
3,test,nebDFT2k:mp-1295192_3_3_1_0_0,mp-1295192
3,test,nebDFT2k:mp-25465_1_0_0_0_1,mp-25465
3,test,nebDFT2k:mp-25465_1_0_1_0_1,mp-25465
3,test,nebDFT2k:mp-6745_0_1_1_0_0,mp-6745
3,test,nebDFT2k:mp-6745_0_1_0_0_0,mp-6745
3,test,nebDFT2k:mp-753109_2_0_1_0_-1,mp-753109
3,test,nebDFT2k:mp-757068_0_1_0_0_0,mp-757068
3,test,nebDFT2k:mp-757693_0_2_0_0_0,mp-757693
3,test,nebDFT2k:mp-761849_6_5_1_0_0,mp-761849
3,test,nebDFT2k:mp-761849_5_7_0_0_1,mp-761849
3,test,nebDFT2k:mp-762319_14_26_0_0_0,mp-762319
3,test,nebDFT2k:mp-764867_1_8_0_1_1,mp-764867
3,test,nebDFT2k:mp-768738_3_2_1_1_0,mp-768738
3,test,nebDFT2k:mp-770876_2_3_0_1_0,mp-770876
3,test,nebDFT2k:mp-770939_10_9_1_0_0,mp-770939
3,test,nebDFT2k:mp-770939_2_10_0_0_0,mp-770939
3,test,nebDFT2k:mp-770939_10_1_1_0_1,mp-770939
3,test,nebDFT2k:mp-770939_3_11_1_0_0,mp-770939
3,test,nebDFT2k:mp-770939_11_0_0_0_1,mp-770939
3,test,nebDFT2k:mp-770939_2_5_0_0_1,mp-770939
3,test,nebDFT2k:mp-770939_8_11_0_0_0,mp-770939
3,test,nebDFT2k:mp-770939_2_6_0_0_1,mp-770939
3,test,nebDFT2k:mp-770939_2_9_0_0_0,mp-770939
3,test,nebDFT2k:mp-771019_2_5_1_1_0,mp-771019
3,test,nebDFT2k:mp-772542_0_2_0_0_0,mp-772542
3,test,nebDFT2k:mp-772851_6_10_0_1_0,mp-772851
3,test,nebDFT2k:mp-772981_0_2_0_0_0,mp-772981
3,test,nebDFT2k:mp-772981_1_2_0_0_0,mp-772981
3,test,nebDFT2k:mp-777670_0_1_0_0_0,mp-777670
3,test,nebDFT2k:mp-777670_0_2_0_1_0,mp-777670
3,test,nebDFT2k:mp-777670_1_0_0_1_0,mp-777670
3,test,nebDFT2k:mp-778325_0_1_0_0_0,mp-778325
3,test,nebDFT2k:mp-850532_0_1_0_1_0,mp-850532
4,train,nebDFT2k:mp-1020015_2_5_1_0_1,mp-1020015
4,train,nebDFT2k:mp-1020015_0_14_1_0_0,mp-1020015
4,train,nebDFT2k:mp-1020015_2_15_0_0_0,mp-1020015
4,train,nebDFT2k:mp-1020015_8_13_0_1_0,mp-1020015
4,train,nebDFT2k:mp-1020015_2_9_1_0_0,mp-1020015
4,train,nebDFT2k:mp-1020015_4_10_0_0_0,mp-1020015
4,train,nebDFT2k:mp-1020015_8_15_0_1_0,mp-1020015
4,train,nebDFT2k:mp-1020015_0_3_1_0_0,mp-1020015
4,train,nebDFT2k:mp-1020015_4_6_0_0_0,mp-1020015
4,train,nebDFT2k:mp-1020015_10_11_0_0_1,mp-1020015
4,train,nebDFT2k:mp-1020030_1_3_0_0_0,mp-1020030
4,train,nebDFT2k:mp-1020030_0_1_0_0_0,mp-1020030
4,train,nebDFT2k:mp-1100511_0_7_0_1_0,mp-1100511
4,train,nebDFT2k:mp-1100702_0_8_1_0_1,mp-1100702
4,train,nebDFT2k:mp-1101478_8_11_1_0_0,mp-1101478
4,train,nebDFT2k:mp-1147685_5_17_0_0_0,mp-1147685
4,train,nebDFT2k:mp-1147693_8_5_1_0_0,mp-1147693
4,train,nebDFT2k:mp-1147695_3_5_0_0_0,mp-1147695
4,train,nebDFT2k:mp-1147697_4_6_0_0_0,mp-1147697
4,train,nebDFT2k:mp-1147698_2_9_0_0_0,mp-1147698
4,train,nebDFT2k:mp-1173934_5_2_1_-1_0,mp-1173934
4,train,nebDFT2k:mp-1174118_1_0_1_0_0,mp-1174118
4,train,nebDFT2k:mp-1174645_6_3_1_1_0,mp-1174645
4,train,nebDFT2k:mp-1175467_4_5_1_0_0,mp-1175467
4,train,nebDFT2k:mp-1176354_6_11_0_1_0,mp-1176354
4,train,nebDFT2k:mp-1176627_2_7_0_1_0,mp-1176627
4,train,nebDFT2k:mp-1176627_4_7_0_0_0,mp-1176627
4,train,nebDFT2k:mp-1176627_2_6_0_1_0,mp-1176627
4,train,nebDFT2k:mp-1176627_1_7_0_1_0,mp-1176627
4,train,nebDFT2k:mp-1176678_0_2_0_1_0,mp-1176678
4,train,nebDFT2k:mp-1176748_0_0_0_0_1,mp-1176748
4,train,nebDFT2k:mp-1176809_2_6_0_1_0,mp-1176809
4,train,nebDFT2k:mp-1176824_3_8_0_1_0,mp-1176824
4,train,nebDFT2k:mp-1176851_11_0_1_1_0,mp-1176851
4,train,nebDFT2k:mp-1176851_3_0_1_0_0,mp-1176851
4,train,nebDFT2k:mp-1176895_6_7_0_0_1,mp-1176895
4,train,nebDFT2k:mp-1176895_1_5_0_0_0,mp-1176895
4,train,nebDFT2k:mp-1176895_4_0_1_0_0,mp-1176895
4,train,nebDFT2k:mp-1176895_4_6_0_0_0,mp-1176895
4,train,nebDFT2k:mp-1176895_5_1_1_0_0,mp-1176895
4,train,nebDFT2k:mp-1176895_3_1_0_1_0,mp-1176895
4,train,nebDFT2k:mp-1176895_6_4_0_1_0,mp-1176895
4,train,nebDFT2k:mp-1176895_0_4_0_0_0,mp-1176895
4,train,nebDFT2k:mp-1176895_4_5_0_0_0,mp-1176895
4,train,nebDFT2k:mp-1177257_3_2_0_1_0,mp-1177257
4,train,nebDFT2k:mp-1177267_0_1_0_1_0,mp-1177267
4,train,nebDFT2k:mp-1177267_0_0_0_1_0,mp-1177267
4,train,nebDFT2k:mp-1177267_2_3_0_0_0,mp-1177267
4,train,nebDFT2k:mp-1177267_1_0_1_1_0,mp-1177267
4,train,nebDFT2k:mp-1177267_2_3_1_0_0,mp-1177267
4,train,nebDFT2k:mp-1177267_0_1_0_0_0,mp-1177267
4,train,nebDFT2k:mp-1177267_2_3_0_1_0,mp-1177267
4,train,nebDFT2k:mp-1177356_1_0_1_1_0,mp-1177356
4,train,nebDFT2k:mp-1177360_0_1_0_1_0,mp-1177360
4,train,nebDFT2k:mp-1177512_3_5_0_0_0,mp-1177512
4,train,nebDFT2k:mp-1177545_0_5_0_0_0,mp-1177545
4,train,nebDFT2k:mp-1177545_5_3_0_0_1,mp-1177545
4,train,nebDFT2k:mp-1177747_19_31_0_0_0,mp-1177747
4,train,nebDFT2k:mp-1177947_1_7_0_1_0,mp-1177947
4,train,nebDFT2k:mp-1177968_0_6_1_0_0,mp-1177968
4,train,nebDFT2k:mp-1177968_2_5_0_0_0,mp-1177968
4,train,nebDFT2k:mp-1178065_4_15_1_0_-1,mp-1178065
4,train,nebDFT2k:mp-1178065_3_9_0_0_0,mp-1178065
4,train,nebDFT2k:mp-1178101_1_8_1_0_0,mp-1178101
4,train,nebDFT2k:mp-1178558_4_18_0_0_0,mp-1178558
4,train,nebDFT2k:mp-1178558_8_12_0_0_0,mp-1178558
4,train,nebDFT2k:mp-1178558_4_13_0_1_0,mp-1178558
4,train,nebDFT2k:mp-1186148_1_2_0_0_1,mp-1186148
4,train,nebDFT2k:mp-1186148_3_5_0_0_0,mp-1186148
4,train,nebDFT2k:mp-1191302_0_1_0_1_0,mp-1191302
4,train,nebDFT2k:mp-1198701_10_17_0_0_0,mp-1198701
4,train,nebDFT2k:mp-1198701_11_10_0_0_1,mp-1198701
4,train,nebDFT2k:mp-1198701_7_9_0_1_0,mp-1198701
4,train,nebDFT2k:mp-1198701_12_16_0_0_0,mp-1198701
4,train,nebDFT2k:mp-1198701_2_11_0_0_0,mp-1198701
4,train,nebDFT2k:mp-1198701_0_17_1_0_0,mp-1198701
4,train,nebDFT2k:mp-1199122_0_5_0_0_1,mp-1199122
4,train,nebDFT2k:mp-1199122_0_18_0_0_0,mp-1199122
4,train,nebDFT2k:mp-1199885_6_16_0_0_0,mp-1199885
4,train,nebDFT2k:mp-1202801_12_14_0_0_0,mp-1202801
4,train,nebDFT2k:mp-1202801_10_12_0_0_0,mp-1202801
4,train,nebDFT2k:mp-1202801_6_13_0_0_1,mp-1202801
4,train,nebDFT2k:mp-1202801_4_6_0_0_0,mp-1202801
4,train,nebDFT2k:mp-1208770_6_7_0_0_0,mp-1208770
4,train,nebDFT2k:mp-1208770_10_14_0_0_0,mp-1208770
4,train,nebDFT2k:mp-1208770_6_17_0_0_0,mp-1208770
4,train,nebDFT2k:mp-1208770_6_10_0_0_0,mp-1208770
4,train,nebDFT2k:mp-1211142_4_7_0_0_0,mp-1211142
4,train,nebDFT2k:mp-1211142_9_14_0_0_0,mp-1211142
4,train,nebDFT2k:mp-1211142_7_0_0_0_1,mp-1211142
4,train,nebDFT2k:mp-1211142_10_12_0_0_0,mp-1211142
4,train,nebDFT2k:mp-1211142_11_13_0_0_0,mp-1211142
4,train,nebDFT2k:mp-1211176_0_5_0_0_0,mp-1211176
4,train,nebDFT2k:mp-1211176_0_2_0_0_0,mp-1211176
4,train,nebDFT2k:mp-1211176_0_6_0_0_0,mp-1211176
4,train,nebDFT2k:mp-1211176_0_9_0_0_0,mp-1211176
4,train,nebDFT2k:mp-1211176_4_9_0_0_0,mp-1211176
4,train,nebDFT2k:mp-1211176_4_6_0_0_0,mp-1211176
4,train,nebDFT2k:mp-1211498_4_10_0_0_0,mp-1211498
4,train,nebDFT2k:mp-1211498_4_5_1_-1_-1,mp-1211498
4,train,nebDFT2k:mp-1211498_11_10_0_0_1,mp-1211498
4,train,nebDFT2k:mp-1211498_6_15_0_0_0,mp-1211498
4,train,nebDFT2k:mp-1211498_8_12_0_0_0,mp-1211498
4,train,nebDFT2k:mp-1211498_4_8_1_0_0,mp-1211498
4,train,nebDFT2k:mp-1211498_13_12_0_1_0,mp-1211498
4,train,nebDFT2k:mp-1211498_8_10_0_0_0,mp-1211498
4,train,nebDFT2k:mp-1220801_3_3_1_0_0,mp-1220801
4,train,nebDFT2k:mp-1221217_3_3_1_0_0,mp-1221217
4,train,nebDFT2k:mp-1222472_0_1_0_1_0,mp-1222472
4,train,nebDFT2k:mp-1222486_1_3_0_0_0,mp-1222486
4,train,nebDFT2k:mp-1222512_0_3_0_0_1,mp-1222512
4,train,nebDFT2k:mp-1222539_0_2_0_1_0,mp-1222539
4,train,nebDFT2k:mp-1222539_1_3_0_1_0,mp-1222539
4,train,nebDFT2k:mp-1222539_2_0_1_0_0,mp-1222539
4,train,nebDFT2k:mp-1222539_3_0_1_0_-1,mp-1222539
4,train,nebDFT2k:mp-1222539_0_2_0_0_0,mp-1222539
4,train,nebDFT2k:mp-1222539_1_2_0_0_0,mp-1222539
4,train,nebDFT2k:mp-1222553_2_2_1_-1_0,mp-1222553
4,train,nebDFT2k:mp-1222561_2_7_1_0_0,mp-1222561
4,train,nebDFT2k:mp-1222561_6_9_0_0_0,mp-1222561
4,train,nebDFT2k:mp-1222561_2_5_1_0_0,mp-1222561
4,train,nebDFT2k:mp-1222561_1_4_0_0_1,mp-1222561
4,train,nebDFT2k:mp-1222561_0_7_0_0_0,mp-1222561
4,train,nebDFT2k:mp-1222561_7_8_0_1_0,mp-1222561
4,train,nebDFT2k:mp-1222577_0_1_0_1_0,mp-1222577
4,train,nebDFT2k:mp-1222590_1_1_1_-1_0,mp-1222590
4,train,nebDFT2k:mp-1222590_1_1_0_1_0,mp-1222590
4,train,nebDFT2k:mp-1222609_0_3_1_0_0,mp-1222609
4,train,nebDFT2k:mp-1222620_0_3_0_1_-1,mp-1222620
4,train,nebDFT2k:mp-1222620_2_1_0_1_0,mp-1222620
4,train,nebDFT2k:mp-1222667_1_3_1_0_0,mp-1222667
4,train,nebDFT2k:mp-1222667_3_2_0_1_0,mp-1222667
4,train,nebDFT2k:mp-1222667_1_3_0_0_0,mp-1222667
4,train,nebDFT2k:mp-1222667_4_3_0_0_1,mp-1222667
4,train,nebDFT2k:mp-1222667_1_2_0_1_0,mp-1222667
4,train,nebDFT2k:mp-1222667_2_4_0_0_0,mp-1222667
4,train,nebDFT2k:mp-1222732_2_0_0_1_0,mp-1222732
4,train,nebDFT2k:mp-1222732_2_0_0_1_-1,mp-1222732
4,train,nebDFT2k:mp-1222742_1_4_0_0_0,mp-1222742
4,train,nebDFT2k:mp-1222742_0_4_0_0_0,mp-1222742
4,train,nebDFT2k:mp-1222972_0_3_0_0_0,mp-1222972
4,train,nebDFT2k:mp-1222972_0_1_0_1_0,mp-1222972
4,train,nebDFT2k:mp-1246806_2_16_0_0_0,mp-1246806
4,train,nebDFT2k:mp-1246806_4_12_0_0_0,mp-1246806
4,train,nebDFT2k:mp-1246806_2_10_0_0_0,mp-1246806
4,train,nebDFT2k:mp-1246806_12_1_0_1_0,mp-1246806
4,train,nebDFT2k:mp-1246806_3_8_0_0_0,mp-1246806
4,train,nebDFT2k:mp-1246806_7_13_0_0_0,mp-1246806
4,train,nebDFT2k:mp-1246806_0_8_0_0_0,mp-1246806
4,train,nebDFT2k:mp-1246806_8_14_0_0_0,mp-1246806
4,train,nebDFT2k:mp-1246806_9_15_0_0_0,mp-1246806
4,train,nebDFT2k:mp-1266446_6_7_0_0_0,mp-1266446
4,train,nebDFT2k:mp-1275173_0_0_1_0_-1,mp-1275173
4,train,nebDFT2k:mp-1275879_0_4_1_-1_0,mp-1275879
4,train,nebDFT2k:mp-1276783_3_3_1_-1_0,mp-1276783
4,train,nebDFT2k:mp-1277622_2_1_1_-1_0,mp-1277622
4,train,nebDFT2k:mp-1279201_1_5_0_0_0,mp-1279201
4,train,nebDFT2k:mp-1280709_0_1_0_0_0,mp-1280709
4,train,nebDFT2k:mp-1282789_5_6_0_0_0,mp-1282789
4,train,nebDFT2k:mp-1282789_0_7_0_1_0,mp-1282789
4,train,nebDFT2k:mp-1282789_7_5_0_0_1,mp-1282789
4,train,nebDFT2k:mp-1282789_3_7_0_0_0,mp-1282789
4,train,nebDFT2k:mp-1282789_0_5_0_1_0,mp-1282789
4,train,nebDFT2k:mp-1285020_2_2_1_0_0,mp-1285020
4,train,nebDFT2k:mp-1285020_0_2_0_1_0,mp-1285020
4,train,nebDFT2k:mp-1285020_1_3_0_0_0,mp-1285020
4,train,nebDFT2k:mp-1285020_0_1_1_0_0,mp-1285020
4,train,nebDFT2k:mp-1285020_0_0_1_0_0,mp-1285020
4,train,nebDFT2k:mp-1285020_1_1_1_0_0,mp-1285020
4,train,nebDFT2k:mp-1285020_0_2_0_0_0,mp-1285020
4,train,nebDFT2k:mp-1287590_7_0_0_1_0,mp-1287590
4,train,nebDFT2k:mp-1290989_0_1_1_-1_0,mp-1290989
4,train,nebDFT2k:mp-1298695_3_6_1_0_0,mp-1298695
4,train,nebDFT2k:mp-1302630_2_1_1_0_-1,mp-1302630
4,train,nebDFT2k:mp-1302787_1_3_0_1_0,mp-1302787
4,train,nebDFT2k:mp-1302787_0_2_1_0_0,mp-1302787
4,train,nebDFT2k:mp-1303832_0_0_1_-1_0,mp-1303832
4,train,nebDFT2k:mp-1304149_1_2_0_0_0,mp-1304149
4,train,nebDFT2k:mp-1304149_0_2_1_0_-1,mp-1304149
4,train,nebDFT2k:mp-1304327_1_1_0_1_-1,mp-1304327
4,train,nebDFT2k:mp-1304327_1_1_0_1_0,mp-1304327
4,train,nebDFT2k:mp-1304327_1_0_0_1_1,mp-1304327
4,train,nebDFT2k:mp-1304327_1_0_1_0_1,mp-1304327
4,train,nebDFT2k:mp-1305321_4_6_0_0_0,mp-1305321
4,train,nebDFT2k:mp-1305328_11_4_1_0_0,mp-1305328
4,train,nebDFT2k:mp-1305983_0_0_1_0_0,mp-1305983
4,train,nebDFT2k:mp-1306771_4_1_0_1_0,mp-1306771
4,train,nebDFT2k:mp-1306771_6_0_1_0_0,mp-1306771
4,train,nebDFT2k:mp-1306771_1_5_1_0_0,mp-1306771
4,train,nebDFT2k:mp-1307659_1_3_1_0_0,mp-1307659
4,train,nebDFT2k:mp-1307659_0_3_0_0_0,mp-1307659
4,train,nebDFT2k:mp-1307659_0_3_0_0_1,mp-1307659
4,train,nebDFT2k:mp-1307659_2_1_0_0_1,mp-1307659
4,train,nebDFT2k:mp-1307939_3_7_0_0_0,mp-1307939
4,train,nebDFT2k:mp-1310460_6_6_1_0_0,mp-1310460
4,train,nebDFT2k:mp-1310460_3_11_0_0_0,mp-1310460
4,train,nebDFT2k:mp-1310460_0_6_0_0_0,mp-1310460
4,train,nebDFT2k:mp-1312304_1_7_0_0_1,mp-1312304
4,train,nebDFT2k:mp-1314210_1_0_1_1_1,mp-1314210
4,train,nebDFT2k:mp-1314950_1_2_1_-1_-1,mp-1314950
4,train,nebDFT2k:mp-1314950_2_1_0_1_0,mp-1314950
4,train,nebDFT2k:mp-13725_0_4_1_0_0,mp-13725
4,train,nebDFT2k:mp-1407369_1_2_1_1_0,mp-1407369
4,train,nebDFT2k:mp-14399_0_6_0_0_0,mp-14399
4,train,nebDFT2k:mp-1568135_2_1_1_0_-1,mp-1568135
4,train,nebDFT2k:mp-1578408_2_0_0_1_1,mp-1578408
4,train,nebDFT2k:mp-1639032_1_10_0_1_0,mp-1639032
4,train,nebDFT2k:mp-1639499_6_0_1_0_1,mp-1639499
4,train,nebDFT2k:mp-1639651_6_2_1_0_0,mp-1639651
4,train,nebDFT2k:mp-1639651_1_7_0_0_1,mp-1639651
4,train,nebDFT2k:mp-1641817_1_1_0_1_0,mp-1641817
4,train,nebDFT2k:mp-1647689_5_5_1_0_0,mp-1647689
4,train,nebDFT2k:mp-1651230_12_3_1_0_0,mp-1651230
4,train,nebDFT2k:mp-1661736_1_4_0_0_0,mp-1661736
4,train,nebDFT2k:mp-1661766_2_3_1_0_0,mp-1661766
4,train,nebDFT2k:mp-1661766_0_1_1_0_-1,mp-1661766
4,train,nebDFT2k:mp-1666404_2_1_0_0_1,mp-1666404
4,train,nebDFT2k:mp-1666930_0_2_0_0_0,mp-1666930
4,train,nebDFT2k:mp-16828_0_4_0_0_0,mp-16828
4,train,nebDFT2k:mp-16828_2_4_1_1_0,mp-16828
4,train,nebDFT2k:mp-16828_2_4_0_1_0,mp-16828
4,train,nebDFT2k:mp-16828_0_5_0_0_1,mp-16828
4,train,nebDFT2k:mp-17685_0_5_0_0_0,mp-17685
4,train,nebDFT2k:mp-17685_1_4_0_0_0,mp-17685
4,train,nebDFT2k:mp-17685_4_8_0_0_0,mp-17685
4,train,nebDFT2k:mp-17685_4_5_0_1_0,mp-17685
4,train,nebDFT2k:mp-17685_1_5_0_1_0,mp-17685
4,train,nebDFT2k:mp-17685_8_11_0_0_0,mp-17685
4,train,nebDFT2k:mp-1977502_1_4_0_0_1,mp-1977502
4,train,nebDFT2k:mp-1981564_2_2_1_0_0,mp-1981564
4,train,nebDFT2k:mp-1984516_3_0_0_0_1,mp-1984516
4,train,nebDFT2k:mp-22955_1_0_1_1_1,mp-22955
4,train,nebDFT2k:mp-22955_0_0_0_1_0,mp-22955
4,train,nebDFT2k:mp-22955_1_1_1_0_0,mp-22955
4,train,nebDFT2k:mp-22955_0_0_1_0_0,mp-22955
4,train,nebDFT2k:mp-2492941_1_0_1_-1_0,mp-2492941
4,train,nebDFT2k:mp-25410_1_0_0_0_1,mp-25410
4,train,nebDFT2k:mp-25413_0_1_1_0_-1,mp-25413
4,train,nebDFT2k:mp-25413_0_1_1_0_0,mp-25413
4,train,nebDFT2k:mp-25454_0_3_0_0_0,mp-25454
4,train,nebDFT2k:mp-25839_1_2_0_1_0,mp-25839
4,train,nebDFT2k:mp-26501_0_4_0_0_0,mp-26501
4,train,nebDFT2k:mp-26561_0_4_0_0_1,mp-26561
4,train,nebDFT2k:mp-26771_3_4_0_1_0,mp-26771
4,train,nebDFT2k:mp-26771_0_2_0_1_0,mp-26771
4,train,nebDFT2k:mp-26823_0_2_0_0_0,mp-26823
4,train,nebDFT2k:mp-26851_3_6_0_0_0,mp-26851
4,train,nebDFT2k:mp-26851_2_6_0_0_0,mp-26851
4,train,nebDFT2k:mp-27222_1_4_0_1_0,mp-27222
4,train,nebDFT2k:mp-27417_0_8_0_0_1,mp-27417
4,train,nebDFT2k:mp-27417_0_1_0_0_0,mp-27417
4,train,nebDFT2k:mp-27417_0_2_0_1_0,mp-27417
4,train,nebDFT2k:mp-27417_0_6_0_1_1,mp-27417
4,train,nebDFT2k:mp-27417_0_8_0_1_1,mp-27417
4,train,nebDFT2k:mp-28623_4_7_0_0_0,mp-28623
4,train,nebDFT2k:mp-2878_1_10_0_0_0,mp-2878
4,train,nebDFT2k:mp-28891_0_5_0_0_0,mp-28891
4,train,nebDFT2k:mp-28891_3_6_0_0_0,mp-28891
