source,midpoint_prediction,midpoint_prediction_sd,midpoint_seeds,positional_prediction,positional_prediction_sd,positional_seeds,affine_bvse_prediction,affine_bvse_prediction_sd,affine_bvse_seeds,bvse_delta_prediction,bvse_delta_prediction_sd,bvse_delta_seeds,dft_barrier,midpoint_absolute_error,positional_absolute_error,delta_pos,affine_bvse_absolute_error,bvse_delta_absolute_error,delta_bvse,dft_path_length,dft_endpoint_displacement,dft_tortuosity,dft_bottleneck_mean_k_distance,dft_bottleneck_path_coordinate,dft_coordination_at_bottleneck,dft_smooth_coordination_at_bottleneck,dft_coordination_range,dft_smooth_coordination_range,composition_family,anion_family,em_bvse,bvse_path_length,bvse_endpoint_displacement,bvse_tortuosity,bvse_bottleneck_mean_k_distance,bvse_bottleneck_path_coordinate,bvse_coordination_at_bottleneck,bvse_smooth_coordination_at_bottleneck,bvse_coordination_range,bvse_smooth_coordination_range
nebDFT2k:mp-759244_0_2_0_0_0,0.9046240031719208,0.18611724084284742,10,1.0901047110557556,0.197828389924946,10,1.0652407550642025,0.0,10,0.935155987739563,0.09908550298988146,10,0.9603694135979595,0.055745410426038644,0.1297352974577961,-0.07398988703175746,0.104871341466243,0.025213425858396477,0.07965791560784652,4.223224908240825,3.864407429315261,1.092851875866811,1.979331627247544,0.4180874080521181,9.0,0.8991595498942964,3.0,0.2031274263720951,Li11O42ZnNb14,O,1.9201355439513816,4.250366891656881,3.8333111898112113,1.1087977680899446,1.9361889324027604,0.5121104304262956,8.0,0.9998433432954084,5.0,0.3355028444904157
nebDFT2k:mp-759244_4_6_0_0_0,0.9175537586212158,0.17663002269504913,10,1.0631022810935975,0.26458116259872205,10,1.0205978788726584,0.0,10,0.8858389496803284,0.10752289850222431,10,0.9483169859968827,0.030763227375666946,0.11478529509671476,-0.08402206772104781,0.07228089287577566,0.06247803631655435,0.009802856559221307,4.179973113950743,3.844935475165641,1.0871373891575302,2.0198167073335593,0.5931380661658233,10.0,0.9012508559398285,4.0,0.1936959025108029,Li11O42ZnNb14,O,1.8082742243790424,4.254610879662971,3.8373448309889646,1.1087382205801055,1.9318972180706195,0.4950582913558002,8.0,0.9979703778583244,5.0,0.3341608213891763
nebDFT2k:mp-759244_5_10_1_0_0,0.9388390183448792,0.16912834156758697,10,0.9956544041633606,0.193720861200019,10,1.017793957372497,0.0,10,0.8686987698078156,0.1114846105716009,10,0.9148608434590813,0.023978174885797898,0.08079356070427934,-0.056815385818481445,0.10293311391341575,0.04616207365126568,0.056771040262150074,4.131256171469716,3.824023449664794,1.0803427923099829,2.0055223039017633,0.4000738438431201,9.0,0.864812954178452,4.0,0.1627344947615271,Li11O42ZnNb14,O,1.8012484593355993,4.238439178681257,3.82385449345296,1.108420622682723,1.9215035858854543,0.505512625464777,8.0,1.002079524589542,5.0,0.3193075169578919
nebDFT2k:mp-759244_6_10_0_0_1,0.965418541431427,0.16925874175071665,10,1.0927164375782012,0.2596628937454232,10,1.0693268194728298,0.0,10,0.9410548448562622,0.10701949392266816,10,0.931922613430828,0.03349592800059897,0.1607938241473732,-0.12729789614677423,0.13740420604200176,0.009132231425434179,0.12827197461656759,4.172986048702785,3.8287538815688498,1.0899071023580351,2.003435247024092,0.5826752342843969,9.0,0.8875956098057476,4.0,0.1829492447335119,Li11O42ZnNb14,O,1.9303739648507328,4.255782731753376,3.8205127031414503,1.1139297425327288,1.916312996094344,0.4975155515692087,8.0,1.0184806614044086,5.0,0.3262463445082157
nebDFT2k:mp-759244_7_6_1_0_0,0.9261986255645752,0.17872676768517215,10,1.1507803678512574,0.2679955696287377,10,1.1440168334367444,0.0,10,0.985054075717926,0.11705325781211358,10,1.0818796168377673,0.15568099127319213,0.06890075101349002,0.0867802402597021,0.062137216598977085,0.09682554111984132,-0.03468832452086423,4.216451757535339,3.8562541744425567,1.0934060792672855,1.9782747790595407,0.5904563197059002,9.0,0.896740777794183,4.0,0.1829955948707481,Li11O42ZnNb14,O,2.117524171863212,4.224254884265428,3.835572720510147,1.101336147709275,1.893104497861434,0.4939552393904305,8.0,1.0537741003778316,5.0,0.3569426614392024
nebDFT2k:mp-759667_2_1_1_1_0,0.4826991826295853,0.0845383247732695,10,0.8123228430747986,0.14390730306772725,10,0.788031946348303,0.0,10,0.8650739431381226,0.19967117430539932,10,0.6992021227280816,0.2165029400984963,0.11312072034671705,0.10338221975177925,0.0888298236202214,0.165871820410041,-0.0770419967898196,3.092377333567055,3.058983380946705,1.0109166832446193,2.0053537817121905,1.0,8.0,0.8096087813976129,3.0,0.0791126739499653,Li15B16O48Sn8,O,1.225535513993852,3.398453069947405,3.0840853759470415,1.1019322280933386,1.8588356535138784,0.7508706910906268,8.0,1.0688628688195458,3.0,0.5021008837301686
nebDFT2k:mp-759667_2_4_0_0_0,1.6195458889007568,0.271031120968029,10,0.5517500281333924,0.08484443189449221,10,0.6278036593551566,0.0,10,0.7186516106128693,0.0972416284666812,10,0.3889327957493549,1.2306130931514019,0.16281723238403745,1.0677958607673643,0.23887086360580168,0.3297188148635144,-0.09084795125771272,5.947363576420651,4.7683077177792805,1.2472692469584337,1.9852716223475488,0.8463272727898974,10.0,0.8572753607088283,2.0,0.1483161578287065,Li15B16O48Sn8,O,0.8240526987073264,6.142758362965601,4.776380565856639,1.2860697086987465,1.9681916197090692,0.6762045978420554,9.0,0.9548329448187458,3.0,0.2586680818272695
nebDFT2k:mp-759667_3_4_0_1_0,0.6715979188680649,0.15532163505290889,10,0.4782904118299484,0.08255815654811009,10,0.45267784948863643,0.0,10,0.4112082481384277,0.05546367807313873,10,0.4136384694178047,0.25795944945026017,0.06465194241214373,0.19330750703811644,0.03903938007083174,0.002430221279376976,0.036609158791454766,4.077197337275143,3.86654650150314,1.0544803575206223,2.0036807590457117,0.0,9.0,0.8410704157784973,3.0,0.0521718437244117,Li15B16O48Sn8,O,0.3852412722483347,4.41961951969379,3.9599829341616646,1.1160703450428964,1.9997138383378024,0.0,8.0,0.8270476451102253,3.0,0.1883844513644392
nebDFT2k:mp-759753_4_0_0_0_1,0.6948547005653382,0.12006621306785352,10,0.43100495636463165,0.08931376036630459,10,0.4371017288379456,0.0,10,0.3130656987428665,0.04738115382310893,10,0.6141039796838754,0.08075072088146273,0.18309902331924377,-0.10234830243778104,0.1770022508459298,0.30103828094100893,-0.12403603009507913,5.611861506665301,4.8045057928232975,1.168041365471551,2.014207131603792,1.0,8.0,0.7419420099512253,2.0,0.1752361948696472,Li11O84P24V6Cr6,O,0.3462123037220133,5.7524346097320365,4.873125580198773,1.1804404616836073,2.0328822615644744,0.0,6.0,0.6945331620206587,2.0,0.1974170338275032
nebDFT2k:mp-759783_2_3_1_0_0,0.8066602230072022,0.220133970853865,10,0.9754522144794464,0.1709330410553772,10,0.8991723129484633,0.0,10,0.7560623705387115,0.10275581474120732,10,0.6149086367122436,0.1917515862949586,0.3605435777672028,-0.16879199147224422,0.28426367623621973,0.1411537338264679,0.14310994240975183,4.557949486678447,4.181674398368789,1.0899819193135738,2.0606315149648817,0.2375869390498146,8.0,0.7824724004364096,1.0,0.1872153779943653,Li23O96F24P24V12Cr12,O+F,1.5040190958380335,4.604345710413292,4.236697775940773,1.0867770027308312,1.951675662044776,0.5045544326347245,8.0,1.1778262958844803,1.0,0.4084030132418436
nebDFT2k:mp-759783_4_3_0_1_0,0.323605178296566,0.10629119570656566,10,0.32147638797760003,0.08175669619713952,10,0.41088941830756764,0.0,10,0.2249281615018844,0.052779402821790215,10,0.2746150520216588,0.048990126274907175,0.04686133595594122,0.0021287903189659563,0.13627436628590883,0.0496868905197744,0.08658747576613443,5.209220669109463,4.685110183659,1.111867269905089,2.0377694711395677,0.6612734256584873,7.0,0.7470792590091218,1.0,0.1299939465112358,Li23O96F24P24V12Cr12,O+F,0.2805323140997633,5.22265461844558,4.788484278499118,1.0906696805701002,2.0402416443313425,0.3429829319251334,7.0,0.8018117603403015,1.0,0.1355056726450834
nebDFT2k:mp-760344_10_4_0_1_0,0.3009142726659774,0.02779262403982005,10,0.3211540311574935,0.03760478877932851,10,0.4604093010056599,0.0,10,0.28912164568901055,0.051551221630985244,10,0.5244383236928201,0.22352405102684264,0.20328429253532654,0.020239758491516102,0.06402902268716015,0.2353166780038095,-0.17128765531664936,3.7352169751090982,3.641889053033588,1.0256262397663574,2.070334076623216,1.0,8.0,0.7091227118458479,2.0,0.0832627882340696,Li7C4O28Na4P4Co4,O,0.4046139122456571,3.990718959653225,3.713775548678622,1.0745719301946346,2.0636688422384895,1.0,8.0,0.7369570883469119,4.0,0.1127078726929375
nebDFT2k:mp-760344_10_9_0_0_1,1.9378758430480958,0.23539831007442033,10,2.8817732095718385,0.3668284733584549,10,1.265184225330535,0.0,10,2.042762541770935,0.27795322210595863,10,1.8200701331357578,0.11780570991233796,1.0617030764360806,-0.9438973665237427,0.5548859078052228,0.22269240863517714,0.3321934991700457,6.2687649937701675,5.404150968804928,1.159990723789206,1.9898510618022651,0.7019960572220975,11.0,1.0663982966281644,4.0,0.501940484081691,Li7C4O28Na4P4Co4,O,2.421132395675313,6.592542532138372,5.587874354422952,1.1797943393126225,1.8653143532312093,0.3239164992927507,9.0,1.2255376571595604,5.0,0.5812260720415018
nebDFT2k:mp-760344_4_6_1_-1_0,0.818312281370163,0.18269430268655876,10,0.8443753719329834,0.1397114895143328,10,0.9321129174116397,0.0,10,1.1553172826766969,0.1618768835878412,10,1.054784295957333,0.23647201458717004,0.21040892402434963,0.026063090562820412,0.12267137854569332,0.10053298671936384,0.022138391826329484,5.016918982614413,4.840188931774129,1.0365130480093687,2.0229456713871845,0.5322844566466159,8.0,0.9475640800603944,2.0,0.3123885034943658,Li7C4O28Na4P4Co4,O,1.586558121033264,5.335110213078266,4.828959665401061,1.104815650315681,1.9750712610475056,0.4951659663640519,11.0,1.178141798945309,3.0,0.4658431806210753
nebDFT2k:mp-760344_4_8_0_0_0,0.3544654905796051,0.051922435723952304,10,0.27950353026390073,0.03797339005744177,10,0.4873789817034198,0.0,10,0.3451006054878235,0.04758146634263805,10,0.28224858731218205,0.07221690326742303,0.0027450570482813186,0.06947184621914171,0.20513039439123776,0.06285201817564146,0.1422783762155963,3.470393484954781,3.0905066322835744,1.1229205751260622,2.09068800519203,0.5001050030597668,7.0,0.711063525753577,2.0,0.0929171374973972,Li7C4O28Na4P4Co4,O,0.4721916386079097,4.0705354297568475,3.2973312253430316,1.2344939442149545,2.038865706069844,0.5090806643888304,8.0,0.8273623922403457,3.0,0.1896999561892823
nebDFT2k:mp-760344_6_4_0_1_0,0.39185892343521117,0.07483654297941485,10,0.4436733454465866,0.06935467184122286,10,0.5807505961863176,0.0,10,0.5430359154939651,0.08405921972000625,10,0.6860505928897567,0.2941916694545455,0.24237724744317007,0.05181442201137543,0.10529999670343904,0.14301467739579155,-0.03771468069235251,4.552870098113914,4.242883163064571,1.0730604457242334,2.065928067777672,1.0,7.0,0.6989600257548667,2.0,0.107312216024914,Li7C4O28Na4P4Co4,O,0.7061521917282547,4.83066692552826,4.2549364981994,1.1353088177867043,2.0141933669006535,0.4951451226952236,8.0,0.9450152296505604,3.0,0.2091719164478012
nebDFT2k:mp-760344_6_8_0_1_0,0.3049126923084259,0.025855014297879505,10,0.32997890710830685,0.03724847415035457,10,0.4544952790827714,0.0,10,0.30308355093002315,0.04750584864366651,10,0.5260669566781928,0.22115426436976693,0.19608804956988596,0.02506621479988097,0.07157167759542143,0.22298340574816966,-0.15141172815274823,3.738752814908019,3.644504981553104,1.0258602564221908,2.0697143251169057,0.0,8.0,0.7106145989704256,2.0,0.0854713327550907,Li7C4O28Na4P4Co4,O,0.3897951919321269,3.994826914703065,3.716210897979196,1.074973144520774,2.063069879867421,0.0,8.0,0.735843311067798,3.0,0.1118011059855997
nebDFT2k:mp-760344_7_4_0_1_0,0.39457922577857973,0.07559411560025661,10,0.49864659309387205,0.07967526695768459,10,0.5842507345449006,0.0,10,0.5319433599710465,0.07538117964948311,10,0.6875642528552959,0.29298502707671614,0.18891765976142383,0.10406736731529231,0.10331351831039526,0.1556208928842494,-0.05230737457385415,4.55654307715063,4.24398907076914,1.073646279754638,2.0661085072792766,0.0,7.0,0.6989544781238368,2.0,0.1068900365623655,Li7C4O28Na4P4Co4,O,0.7149224621247443,4.840891017747405,4.262696351167465,1.1356405943439027,2.0062303685302147,0.4945232103697918,8.0,0.9593159503795302,3.0,0.2261368849156145
nebDFT2k:mp-760344_7_5_0_1_1,0.7904152750968934,0.17250384547852918,10,0.8265767514705658,0.1407871034279036,10,0.9361586600793441,0.0,10,1.177863448858261,0.17813803152043195,10,1.0488270440873038,0.2584117689904104,0.222250292616738,0.0361614763736724,0.11266838400795964,0.12903640477095735,-0.016368020762997704,5.006000628453029,4.836628096872834,1.0350187213463249,2.026067552609157,0.4674171864354722,8.0,0.944087277305894,2.0,0.3086981856360828,Li7C4O28Na4P4Co4,O,1.5966955080492298,5.343131040662764,4.8355550333694985,1.1049674760788686,1.975288486251586,0.5063509721377368,11.0,1.181005351100336,3.0,0.4764930144078625
nebDFT2k:mp-760344_7_9_0_1_1,0.30477756857872007,0.025926023460595447,10,0.32616085708141324,0.03651001593012135,10,0.4613721054087322,0.0,10,0.3121326625347137,0.04771396977859215,10,0.5207509995880173,0.21597343100929722,0.19459014250660406,0.021383288502693165,0.0593788941792851,0.20861833705330357,-0.14923944287401847,3.7333739714653023,3.6476694116284873,1.0234957037399266,2.0705186113643546,0.0,8.0,0.7091767385322671,1.0,0.0894783799362519,Li7C4O28Na4P4Co4,O,0.4070264040070666,4.003009648907078,3.736679306432763,1.071274605239958,2.06619596894192,0.0,8.0,0.7331790647201628,4.0,0.1061187025795612
nebDFT2k:mp-760344_9_5_1_0_0,0.3410929560661316,0.04593749511350013,10,0.29216779470443727,0.05274003330872539,10,0.4900267731765605,0.0,10,0.3260422497987747,0.0505844369060482,10,0.28183126587188667,0.05926169019424493,0.010336528832550596,0.048925161361694336,0.20819550730467384,0.04421098392688805,0.1639845233777858,3.4662345404554356,3.0905716188931125,1.1215512752611332,2.089860184858327,0.4983049077249574,7.0,0.7124981175247067,2.0,0.094830869460902,Li7C4O28Na4P4Co4,O,0.4788261898152983,4.0455931946762504,3.272651068831967,1.2361822600660424,2.0383375203970604,0.4936638654902857,8.0,0.8278198731570647,4.0,0.1781211510760063
nebDFT2k:mp-761094_0_2_0_0_1,3.915807867050171,0.8501072477662666,10,4.3910709619522095,0.6942311745666313,10,3.860474265403451,0.0,10,4.0755229711532595,0.3821305249527535,10,4.479324795743111,0.5635169286929398,0.08825383379090113,0.47526309490203866,0.6188505303396594,0.40380182458985114,0.21504870574980828,5.308903970132678,5.109310206024497,1.039064718339637,1.883883158855339,0.4794085619144279,13.0,1.3212546948417638,10.0,0.3528019556207497,Li39O80Fe4Co36,O,8.924131156550306,5.4154408467977815,5.10764004105517,1.0602628226085846,1.4641603080611378,0.4947871294148774,12.0,1.99702921946752,11.0,0.9764836954179772
nebDFT2k:mp-761094_1_5_0_1_0,1.8447599053382873,0.13836292731595587,10,2.0320327401161196,0.2984199989067122,10,1.8894680394182717,0.0,10,1.9084383606910706,0.20581489783051105,10,2.0980730017572284,0.2533130964189412,0.06604026164110888,0.1872728347778323,0.20860496233895676,0.1896346410661578,0.018970321272798962,5.180747917620758,5.035807866502224,1.0287818866328606,1.980979919947695,0.3234977166031303,7.0,1.003949208700405,11.0,0.0820017172403813,Li39O80Fe4Co36,O,3.985395659804668,5.329006253950762,5.051701320998002,1.054893374594438,1.551229916010202,0.5115493829561603,10.0,1.7187298111299434,11.0,0.6787041411557027
nebDFT2k:mp-761269_2_1_1_-1_0,1.479506778717041,0.36934642189566586,10,2.004548442363739,0.38175387252014115,10,1.5331341735098114,0.0,10,1.7770058393478394,0.16798588871187672,10,1.578548204733437,0.09904142601639587,0.42600023763030226,-0.3269588116139064,0.04541403122362553,0.19845763461440247,-0.15304360339077694,5.3726156269446115,5.236895367277378,1.0259161679103384,1.836675377003642,0.3410861025969735,7.0,1.1335520736233156,5.0,0.1313419574643004,Li31F64Ag16,F,3.0925325683270746,5.668750415482585,5.255075928023864,1.0787190314896709,1.4870873635487187,0.50188176920942,8.0,1.7476181949077594,6.0,0.6584676063703698
nebDFT2k:mp-761849_5_7_0_0_1,0.5071504175662994,0.06400072096857187,10,0.7655091166496277,0.09051386241170467,10,0.3955178452951522,0.0,10,0.5257622122764587,0.10921197237148883,10,0.3020456997006988,0.20510471786560064,0.46346341694892895,-0.2583586990833283,0.09347214559445344,0.22371651257575992,-0.13024436698130648,2.95333348656503,2.4518512052380688,1.2045321022155044,2.10782655479315,0.2539856464698455,6.0,0.6564000272190287,4.0,0.0940499238909216,Li11O56Na20Ti20,O,0.2420158790543649,3.422331682791324,2.902129184381664,1.179248567296461,2.0462788563757326,0.5001014118483897,5.0,0.731058866336614,3.0,0.1016820733924782
nebDFT2k:mp-761849_6_5_1_0_0,0.561309152841568,0.07016269819183288,10,0.6058146923780441,0.07547707112158086,10,0.5205588877727011,0.0,10,0.6401569247245789,0.13317701060267698,10,0.6407798596503369,0.07947070680876889,0.03496516727229282,0.04450553953647607,0.12022097187763581,0.0006229349257580452,0.11959803695187776,3.250060683621876,3.126427918897393,1.0395444155220073,2.013936185760942,0.7527283092691552,9.0,0.7978095688498543,2.0,0.0487158661799237,Li11O56Na20Ti20,O,0.5553302800402262,3.5434892704856735,3.151581216730247,1.1243528333253712,1.9516381480237377,0.5052641505192061,6.0,0.9489591445148338,3.0,0.2584531499849892
nebDFT2k:mp-762319_14_26_0_0_0,0.38995854854583734,0.033337136412496034,10,0.4249835699796677,0.043574694062482267,10,0.44477385091854255,0.0,10,0.27530086934566494,0.08839585096152439,10,0.28081613834301317,0.10914241020282417,0.14416743163665452,-0.03502502143383035,0.16395771257552938,0.005515268997348222,0.15844244357818116,2.6775086307571954,1.8746860061507236,1.428243781610607,2.0072899942401814,0.462260561737539,7.0,0.7569980409377272,1.0,0.1228421320007816,Li31O32Ti8,O,0.3654362823960893,2.6762383240983563,2.4386869266123266,1.0974095505633523,1.931055718610974,0.4795643119406181,7.0,0.9089115912820244,3.0,0.1900058571039455
nebDFT2k:mp-763177_1_3_0_1_-1,0.5448391795158386,0.14305056656626583,10,1.003964638710022,0.24749953550324738,10,0.6471002417036935,0.0,10,0.7579331338405609,0.2055914772374038,10,0.459736825526761,0.08510235398907762,0.5442278131832611,-0.45912545919418346,0.18736341617693253,0.29819630831379995,-0.11083289213686742,2.6316245822025044,2.5082501557883936,1.049187448919078,1.966802793813932,0.4753757359992597,8.0,0.9770901505492272,5.0,0.0817144871773096,Li63O64F32V32,O+F,0.8724040001665392,3.0190916432002513,2.874600156675127,1.0502648989945955,1.8328251849003143,0.4938621921713977,7.0,1.1758498686603829,4.0,0.301354388493728
nebDFT2k:mp-764867_1_8_0_1_1,0.6826113134622573,0.2552002749093724,10,0.981294322013855,0.11957596495615674,10,1.5166885105456065,0.0,10,1.374962532520294,0.086873787496383,10,1.5194946445611208,0.8368833310988635,0.5382003225472658,0.2986830085515977,0.0028061340155143277,0.14453211204082672,-0.1417259780253124,6.468159418651844,5.757545086688716,1.123423146716827,2.0041403275148815,0.4681934455905279,7.0,0.8166029334270205,2.0,0.1545635734517304,Li23O96P24Mn8Fe8Co8,O,3.051324794156683,6.740900744290791,5.765287384979082,1.1692219822126435,1.7763644027719212,0.4915467923677213,8.0,1.305768077631157,5.0,0.4984591575119577
nebDFT2k:mp-765411_1_6_0_0_0,0.4809034466743469,0.062000120647469,10,0.4957495182752609,0.0650724690912133,10,0.6140127611486852,0.0,10,0.48631771206855773,0.06201146332288117,10,0.4672595893930519,0.013643857281295024,0.028489928882209026,-0.014846071600914001,0.1467531717556333,0.01905812267550583,0.12769504908012747,2.7556792726643797,2.5933822413009766,1.0625812226129792,2.0685917962445415,0.4849192007835544,8.0,0.8604865453380774,8.0,0.1286865968720003,Li47O80Si16Cr16,O,0.7894969486511527,3.1187798885204523,2.8374521584105925,1.099148008284815,1.8845598332280105,0.5029480492439001,6.0,1.0643458230028753,11.0,0.0764805269833229
nebDFT2k:mp-765501_2_0_1_0_0,2.2193456888198853,0.4614399942610696,10,1.9416458249092101,0.19337237830042156,10,2.360910664016412,0.0,10,2.213884341716766,0.11582893855055018,10,2.5844087550531043,0.36506306623321905,0.6427629301438942,-0.27769986391067514,0.22349809103669216,0.3705244133363381,-0.14702632229964596,5.237488426479695,4.909483871899768,1.066810394562515,1.8355295660233084,0.6916090366090936,7.0,1.231133368856567,9.0,0.1418067376540284,Li31O32F16Ni16,O+F,5.166685903379613,5.334792763964439,4.972665590492419,1.0728235524553262,1.4888090654889468,0.4966257117487574,12.0,1.9672090275398304,11.0,0.8161298146527611
nebDFT2k:mp-765964_0_6_1_0_0,1.1868966221809387,0.17431138293313642,10,1.6805315017700195,0.2406832688332559,10,1.0243783869852263,0.0,10,1.3561726927757263,0.24038265796588895,10,1.0074282938448391,0.1794683283360996,0.6731032079251804,-0.4936348795890808,0.0169500931403872,0.34874439893088716,-0.33179430579049995,4.530037698165633,4.256614499459573,1.0642348981193326,2.0522411169169583,0.0,8.0,0.7428131465853557,3.0,0.1086950157673646,Li31O112Si32V16,O,1.8177470151623096,4.732139462225401,4.269139463825761,1.1084527695388815,1.8395872951500296,0.5131765779577369,10.0,1.20591259851492,2.0,0.4887264826901557
nebDFT2k:mp-766130_4_2_1_0_0,0.7567420929670334,0.24046186237430758,10,1.1026691317558288,0.14204077805933407,10,1.5687787418789445,0.0,10,1.4217920303344727,0.06024862008084121,10,1.5168014673589312,0.7600593743918977,0.41413233560310236,0.3459270387887954,0.05197727452001333,0.09500943702445852,-0.04303216250444519,6.385150756938662,5.693228034330339,1.1215343419297468,1.9668700789265157,0.5258345477944024,6.0,0.8656162878680601,3.0,0.1859589153171329,Li15O64P16Mn4Fe12,O,3.181846895572704,6.679409354725051,5.749963366464705,1.1616438104077529,1.782299549134451,0.4893195860111312,8.0,1.3333861235023834,4.0,0.5244510725971081
nebDFT2k:mp-766612_6_10_0_0_0,0.3522301077842712,0.0342950165570239,10,0.2608196198940277,0.10304918163417694,10,0.5881678307921665,0.0,10,0.3417459368705749,0.07993695699198221,10,0.18165731572540267,0.17057279205886855,0.07916230416862502,0.09141048789024353,0.40651051506676383,0.16008862114517225,0.24642189392159158,5.198326765151778,2.5519415350097088,2.037008565375304,2.045226214125869,1.0,8.0,0.7903843448998378,1.0,0.1404606487589187,Li23C8O56P8V8,O,0.7247375007712467,3.8023562875907406,3.2177970203336037,1.1816644317721858,1.970924255533962,0.506337530083511,11.0,0.9550382032039164,4.0,0.3281207035413269
nebDFT2k:mp-768421_3_7_0_0_0,0.5365106463432312,0.07240984882761448,10,0.5707964032888413,0.08907070512865527,10,0.6576052791781648,0.0,10,0.5434298872947693,0.039208986041395416,10,0.7170935229877955,0.1805828766445643,0.1462971196989542,0.03428575694561009,0.05948824380963069,0.17366363569302623,-0.11417539188339554,3.130981446024046,2.923105716516852,1.0711146806400478,2.0038594813773547,0.4340001455643492,8.0,0.9108774088440736,8.0,0.1542572371564653,Li47O72Ti10Cr14,O,0.8987263936657695,3.265158836755371,2.92756946921342,1.1153138708037746,1.87190294034904,0.4991964620624894,6.0,1.135308976473559,11.0,0.0885551206730246
nebDFT2k:mp-768433_7_19_0_0_0,0.44349475800991056,0.022293905153329522,10,0.4926564276218414,0.04460516165689783,10,1.011358597602542,0.0,10,0.778091311454773,0.10709468808382723,10,0.516245903688457,0.07275114567854646,0.0235894760666156,0.04916166961193086,0.4951126939140851,0.26184540776631593,0.23326728614776915,2.6229498488267353,2.53803604873647,1.033456498828115,1.9871922376916655,0.2234644314767152,13.0,0.9671885279631212,5.0,0.0708134351702439,Li47O72Ti10Cr14,O,1.7851234266943043,3.227010571195984,2.918479983369306,1.105716191162801,1.817084658366686,0.4898514639169009,6.0,1.217949054758502,11.0,0.2071162164153515
nebDFT2k:mp-768508_3_7_0_0_0,0.3543169945478439,0.03202701239058368,10,0.4638931810855865,0.06706338721612808,10,0.625015614417649,0.0,10,0.5121699571609497,0.042849200535603024,10,0.7297331046056286,0.3754161100577847,0.26583992352004204,0.10957618653774265,0.1047174901879796,0.21756314744467886,-0.11284565725669926,3.674715946980547,3.503055403532611,1.0490030912085566,2.0833758584553213,1.0,6.0,0.6302324251277771,2.0,0.1403938664176806,Li15C8O56P8Fe8,O,0.8170667154476803,4.206144374107272,3.5479664016881687,1.1855085133010093,2.0001938285390413,0.7469721187661998,9.0,0.9323555629394392,5.0,0.3143114423544979
nebDFT2k:mp-768738_3_2_1_1_0,1.2914284348487854,0.3994758538798972,10,1.1641837239265442,0.24410282281368118,10,1.8844858271347742,0.0,10,1.9755940914154053,0.2639531734257963,10,1.1438137169646438,0.1476147178841416,0.02037000696190039,0.1272447109222412,0.7406721101701303,0.8317803744507615,-0.09110826428063112,5.088264340128785,4.72576946025589,1.0767060016197376,1.9745976233546123,0.507672574460317,8.0,1.0790967513936065,2.0,0.3831762202951773,Li47B32O96Bi16,O,3.972911767905985,5.816531668632365,4.694878314143601,1.2389099949853262,1.6770517651343892,0.5142699207582733,10.0,1.7500628632783763,4.0,0.9566981034670214
nebDFT2k:mp-768843_14_11_0_1_1,0.4331910490989685,0.04368881322157391,10,0.46352016627788545,0.061115298293407595,10,0.6406511544729265,0.0,10,0.4793808251619339,0.07733487885180293,10,0.3818668742329976,0.051324174865970906,0.08165329204488786,-0.030329117178916953,0.25878428023992894,0.09751395092893633,0.1612703293109926,2.9150319575286887,2.626165234827143,1.109995638838985,2.059461317314461,0.4624404252348955,7.0,0.8084801121498634,8.0,0.1332666139958903,Li47O72Cr14Mn10,O,0.8562445707297917,3.147208771296291,2.7783435068693385,1.132764456056261,1.8729385208502731,0.4959645518455998,6.0,1.1054332514883487,11.0,0.0908366387563395
nebDFT2k:mp-769036_28_3_0_1_1,0.32669126391410824,0.048390582043135226,10,0.5980545401573181,0.38899354800649055,10,0.8729869223112001,0.0,10,0.7142786264419556,0.09834304695338975,10,0.4352325822810882,0.10854131836697994,0.16282195787622988,-0.05428063950924994,0.43775434003011193,0.2790460441608674,0.1587082958692445,3.277594828118831,3.1180056153039875,1.0511831062880508,2.418667473793353,0.5150773513710025,6.0,0.357902236902718,1.0,0.0683289195689237,Li63S72Nb16,S,1.4384065591897728,3.659638196008837,3.1805623372506804,1.1506261497054249,2.167365190682449,0.4974458365976056,6.0,0.5996852451897894,2.0,0.3223014188598234
nebDFT2k:mp-769036_8_10_0_0_0,0.31361753344535825,0.05259573437140874,10,0.38935735523700715,0.19788870547243065,10,0.6238904341161086,0.0,10,0.5002187013626098,0.08836738067683036,10,0.42633527637988766,0.11271774293452941,0.03697792114288051,0.0757398217916489,0.1975551577362209,0.07388342498272216,0.12367173275349874,3.277424723955826,3.255447440571245,1.0067509255749878,2.5277731087410804,0.1514560600272602,4.0,0.2509342042882007,2.0,0.038734187545357,Li63S72Nb16,S,0.8142473596170416,4.506093214786574,3.3782178861749994,1.3338669578499616,2.3345727997193686,0.755922890251535,5.0,0.4074902911670927,1.0,0.2273070672912222
nebDFT2k:mp-769036_8_9_1_0_0,0.3160578340291976,0.05123465563270821,10,0.40798785388469694,0.225031181054914,10,0.7672623460779562,0.0,10,0.6011462867259979,0.1197751831090457,10,0.42775994404445317,0.11170211001525554,0.019772090159756228,0.09193001985549931,0.339502402033503,0.17338634268154474,0.16611605935195828,3.43920591678596,3.261417451447093,1.0545126369088331,2.44696975236713,0.4996675082821722,5.0,0.3269941756583066,1.0,0.0698380175801218,Li63S72Nb16,S,1.1734932825914075,3.7365867313387,3.287114679350195,1.1367375634358328,2.181533825450773,0.5019223057959546,6.0,0.5816638818465356,2.0,0.3002169140346605
